sha	subject	files	status	classification	code_touch	disposition	evidence
296259217e179301321481968998b101e9a64d49	fix: add dk512 Metal FA kernel instances for turbo types (Gemma 4 support)	ggml/src/ggml-metal/ggml-metal.metal	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-metal/ggml-metal.metal: commit is represented in tree/history by exact or patch-equivalent integration.
b1a6f79b3c7b0493bf0e3acb16c45c30a45286e0	fix: CPU vec_dot heap allocation for turbo/TQ types (n > 4096 models)	ggml/src/ggml-cpu/ggml-cpu.c	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cpu/ggml-cpu.c: commit is represented in tree/history by exact or patch-equivalent integration.
fe2ead962a96570892c6d4793e66a742d22d6c04	Fix turbo4 C reference WHT dequant mismatch (#43)	ggml/src/ggml-turbo-quant.c	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-turbo-quant.c: commit is represented in tree/history by exact or patch-equivalent integration.
e3ce079bef00bdba8e95ed7ecbb8d3a13597595d	feat: load-time TQ4_1S -> q8_0 conversion for CUDA dp4a speed	ggml/src/ggml-cuda/ggml-cuda.cu,ggml/src/ggml-cuda/mmvq-tq.cu,ggml/src/ggml-cuda/mmvq-tq.cuh,ggml/src/ggml-cuda/turbo-wht.cu,ggml/src/ggml.c	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/ggml-cuda.cu: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
71c7a4ced22740fb63d2b7b8e21b1bb2a04bb003	fix: remove redundant extern from GGML_API macro (GCC 13.3 hard error)	ggml/include/ggml.h	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/include/ggml.h: commit is represented in tree/history by exact or patch-equivalent integration.
c29fab6e842fe8b4d307e294ac3a15771fa26373	Enhance Metal operations for TQ weights and concurrency handling for Gemma 4	ggml/src/ggml-metal/ggml-metal-ops.cpp,ggml/src/ggml-metal/ggml-metal.metal	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-metal/ggml-metal-ops.cpp: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
5bad823b18335df7c865053de21c3a09947ff753	Update GGMLQuantizationType and LlamaFileType enums to include TQ3_1S and TQ4_1S quantization types with corresponding sizes in GGML_QUANT_SIZES.	gguf-py/gguf/constants.py	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	gguf-py/gguf/constants.py: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
e5ac94d2a95840988ae1d014e39937874cc60c7d	fix: GCC double extern in ops.cpp turbo3_cpu_wht_group_size	ggml/src/ggml-cpu/ops.cpp	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cpu/ops.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
753f1998204554a116f6bab5fef86fea21632c10	feat: add MoE expert count kernel instantiations + TQ4_1S backend tests	ggml/src/ggml-metal/ggml-metal.metal,tests/test-backend-ops.cpp	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-metal/ggml-metal.metal: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
657160439cc728f8d76b260d7e317d9c0c0c3516	fix: cap map0 kernel shmem for 256-expert MoE models	ggml/src/ggml-metal/ggml-metal-device.cpp	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-metal/ggml-metal-device.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
51481c3b5adc3b33049e37193e3c7c0dd030b568	perf: TQ4_1S native kernel 3.5× faster — 240 t/s (was 68), smaller VRAM than q8_0	ggml/src/ggml-cuda/ggml-cuda.cu,ggml/src/ggml-cuda/mmvq-tq.cu,scripts/autoresearch/build.sh,scripts/autoresearch/run_experiment.sh,scripts/autoresearch/run_track.sh,scripts/autoresearch/track-kv/baseline.json,scripts/autoresearch/track-kv/program.md,scripts/autoresearch/track-weight/baseline.json,scripts/autoresearch/track-weight/history.jsonl,scripts/autoresearch/track-weight/program.md	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/ggml-cuda.cu: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
cc1bae21588f681818491e778dddcc381a36d2a6	perf: warp-cooperative TQ4_1S dequant (16× less compute per block)	ggml/src/ggml-cuda/convert.cu	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/convert.cu: commit is represented in tree/history by exact or patch-equivalent integration.
941d4567fda6a8c6447b3ef88ad3f3ad6eae1bd0	feat: multi-token TQ4_1S dp4a kernel + multi-GPU fix + static build fix	ggml/src/ggml-cuda/ggml-cuda.cu,ggml/src/ggml-cuda/mmvq-tq.cu,ggml/src/ggml-cuda/mmvq-tq.cuh,ggml/src/ggml-cuda/turbo-innerq.cuh	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/ggml-cuda.cu: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
579db29815148b2a891ba25365f18af32242b71c	fix: replace __dp4a with ggml_cuda_dp4a for HIP/ROCm compatibility	ggml/src/ggml-cuda/mmvq-tq.cu	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/mmvq-tq.cu: commit is represented in tree/history by exact or patch-equivalent integration.
0bf1eef8dc05024ea15441505f3ab6476dab7d31	fix: AMD/RDNA4 arch dispatch — scalar half path for TQ4_1S on AMD GPUs	ggml/src/ggml-cuda/mmvq-tq.cu	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/mmvq-tq.cu: commit is represented in tree/history by exact or patch-equivalent integration.
a494833d0dbf46f01fe98653b6c45e403886ae88	feat: Vulkan compute shader support for turbo3 KV cache	ggml/src/ggml-vulkan/ggml-vulkan.cpp,ggml/src/ggml-vulkan/vulkan-shaders/copy_to_quant.comp,ggml/src/ggml-vulkan/vulkan-shaders/dequant_funcs.glsl,ggml/src/ggml-vulkan/vulkan-shaders/dequant_funcs_cm2.glsl,ggml/src/ggml-vulkan/vulkan-shaders/dequant_turbo3_0.comp,ggml/src/ggml-vulkan/vulkan-shaders/types.glsl,ggml/src/ggml-vulkan/vulkan-shaders/vulkan-shaders-gen.cpp	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-vulkan/ggml-vulkan.cpp: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
e596f476fb123b44ec277e50031ad370176bfa04	metal: add TurboFlash attention kernel for turbo3 KV cache decode	ggml/src/ggml-metal/ggml-metal-impl.h,ggml/src/ggml-metal/ggml-metal-ops.cpp,ggml/src/ggml-metal/ggml-metal.metal	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-metal/ggml-metal-impl.h: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
3b5e148759f66fce8a0cd21f7d53106f89b11592	docs: add AMD Instinct MI300X (gfx942) ROCm test results	docs/rocm-mi300x-test-results.md	not_patch_equivalent	UNRESOLVED_NONCODE	0	INTENTIONAL_DROP	docs/rocm-mi300x-test-results.md: non-runtime/docs/ci or transient artifact intentionally not required for runtime parity.
1df47832d2662238d0b3da8fc0370dcce3ecab7c	feat: add CDNA4 (gfx950/MI355X) support + test results	docs/rocm-mi300x-test-results.md,ggml/src/ggml-cuda/common.cuh	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	docs/rocm-mi300x-test-results.md: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
ff8bb739466180cfc5e5ad0f1759ef07cc1e8277	vulkan: fix and complete turbo3 KV cache support	ggml/src/ggml-vulkan/ggml-vulkan.cpp,ggml/src/ggml-vulkan/vulkan-shaders/copy_to_quant.comp,ggml/src/ggml-vulkan/vulkan-shaders/dequant_turbo3_0.comp,ggml/src/ggml-vulkan/vulkan-shaders/flash_attn.comp,ggml/src/ggml-vulkan/vulkan-shaders/flash_attn_base.glsl,ggml/src/ggml-vulkan/vulkan-shaders/turbo_wht.comp,ggml/src/ggml-vulkan/vulkan-shaders/types.glsl,ggml/src/ggml-vulkan/vulkan-shaders/vulkan-shaders-gen.cpp	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-vulkan/ggml-vulkan.cpp: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
88fcb67e52ca5b1f9630f9ddd283dde32315f967	vulkan: add turbo3 backend tests	tests/test-backend-ops.cpp	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	tests/test-backend-ops.cpp: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
a4736ffbdefef3a0ee49f57c0c7ec73f070ff3d2	Add GitHub Sponsors funding link	.github/FUNDING.yml	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	0	PORTED_DIFFERENTLY	.github/FUNDING.yml: commit is represented in tree/history by exact or patch-equivalent integration.
e53f802462d23a3101b2d9689e0c0d6749297cdd	Fix memory explosion on Apple Silicon	ggml/src/ggml-metal/ggml-metal-ops.cpp	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-metal/ggml-metal-ops.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
6775542ddfd417bdead6e92c9682fc32f565815c	Fix GGML_OP_COUNT assertion for RPC	ggml/include/ggml-rpc.h	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/include/ggml-rpc.h: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
00093017064af99d16054f29f0f0e02024ca267b	ci: fix turbo build and test failures	ggml/src/ggml-cpu/ops.cpp,ggml/src/ggml-cuda/turbo-quant.cuh,tests/test-quantize-fns.cpp	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cpu/ops.cpp: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
1073622985bb68075472474b4b0fdfcdabcfc9d0	fix: add TURBO2_0 to flash_attn auto-enable check	src/llama-context.cpp	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	src/llama-context.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
59798f10d917caf24ebc6fe75ae95060c31f8283	fix(cuda): allow f16/bf16 + q8_0 mixed KV without GGML_CUDA_FA_ALL_QUANTS (#82)	ggml/src/ggml-cuda/fattn.cu	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/fattn.cu: commit is represented in tree/history by exact or patch-equivalent integration.
fa4e8be0a0cedd965d9588f2ded388f4f7a2bd71	fix(cuda): add F16-K + TURBO-V dispatch cases in fattn.cu	ggml/src/ggml-cuda/CMakeLists.txt,ggml/src/ggml-cuda/fattn-vec.cuh,ggml/src/ggml-cuda/fattn.cu,ggml/src/ggml-cuda/template-instances/fattn-vec-instance-f16-turbo2_0.cu,ggml/src/ggml-cuda/template-instances/fattn-vec-instance-f16-turbo3_0.cu,ggml/src/ggml-cuda/template-instances/fattn-vec-instance-f16-turbo4_0.cu	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/CMakeLists.txt: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
f9ee92b0e8865f6d8686396acd31849d53f4c608	fix nix build: Add spirv-headers to vulkanBuildInputs	.devops/nix/package.nix	not_patch_equivalent	UNRESOLVED_NONCODE	0	INTENTIONAL_DROP	.devops/nix/package.nix: non-runtime/docs/ci or transient artifact intentionally not required for runtime parity.
93bf21d7acc2cf48c565c94b39fd20cdd92561b7	fix(metal): add turbo2/3/4 types to FLASH_ATTN_EXT and CPY support checks	ggml/src/ggml-metal/ggml-metal-device.m	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-metal/ggml-metal-device.m: commit is represented in tree/history by exact or patch-equivalent integration.
0198d581948228e189b81dd75d08319ad9b2ecc1	vulkan: fix turbo3 build + coopmat FA after April upstream sync	ggml/src/ggml-vulkan/ggml-vulkan.cpp,ggml/src/ggml-vulkan/vulkan-shaders/copy_to_quant.comp,ggml/src/ggml-vulkan/vulkan-shaders/vulkan-shaders-gen.cpp	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-vulkan/ggml-vulkan.cpp: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
8993d4fd779632881de6b445b6d03778c5e4fd67	fix: force VEC FA path for quantized KV on HIP/ROCm	ggml/src/ggml-cuda/fattn.cu	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/fattn.cu: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
0757ff4ee601e61be9a7b39539854b3eadb0dd83	fix(hip): bypass pool for FA f16 temp buffers to prevent OOM	ggml/src/ggml-cuda/fattn-common.cuh	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/fattn-common.cuh: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
7ca13d20fb725bdfa122990b59fad0ba72cbcc89	Merge pull request #90 from TheTom/fix/hip-force-vec-quantized-kv	ggml/src/ggml-cuda/fattn.cu	not_patch_equivalent	UNRESOLVED_CODE	1	INTENTIONAL_DROP	ggml/src/ggml-cuda/fattn.cu: exploratory/superseded step intentionally not replayed; current TurboQuant implementation in this file reflects later integrated behavior.
627ebbc6e27727bd4f65422d8aa60b13404993c8	Merge pull request #87 from apollosenvy/pr/vulkan-turbo3-april-fix		not_patch_equivalent	UNRESOLVED_NONCODE	0	INTENTIONAL_DROP	non-code artifact: non-runtime/docs/ci or transient artifact intentionally not required for runtime parity.
6112eb423ae0acb471d33adedf3b68b07aa49bfb	fix: gate turbo V unpad on V type, not K type	src/llama-graph.cpp	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	src/llama-graph.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
a1bcb34a18d4a3396453c850d19d27996e4dc391	fix(metal): disable TurboFlash by default — corrupt output on Apple10	ggml/src/ggml-metal/ggml-metal-ops.cpp	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-metal/ggml-metal-ops.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
d3271ac4170b9c65e02ef8276b38c4ce15f5f077	fix: gate turbo V unpad on V type + disable TurboFlash on Apple10 (#91)		not_patch_equivalent	UNRESOLVED_NONCODE	0	INTENTIONAL_DROP	non-code artifact: non-runtime/docs/ci or transient artifact intentionally not required for runtime parity.
90968cc4d702ba53fb643f39e50c2f24bbcee8d8	Merge pull request #84 from dentity007/fix/cuda-fattn-f16-turbo-dispatch	ggml/src/ggml-cuda/fattn.cu	not_patch_equivalent	UNRESOLVED_CODE	1	INTENTIONAL_DROP	ggml/src/ggml-cuda/fattn.cu: exploratory/superseded step intentionally not replayed; current TurboQuant implementation in this file reflects later integrated behavior.
6e0630d89254614157e982c135deb75f8e3e82e8	Merge pull request #85 from cguentherTUChemnitz/patch-1		not_patch_equivalent	UNRESOLVED_NONCODE	0	INTENTIONAL_DROP	non-code artifact: non-runtime/docs/ci or transient artifact intentionally not required for runtime parity.
74450afe128767f1e2ed3a9d08329ca223a0e888	Merge pull request #86 from tomwolfe/bugfix/metal		not_patch_equivalent	UNRESOLVED_NONCODE	0	INTENTIONAL_DROP	non-code artifact: non-runtime/docs/ci or transient artifact intentionally not required for runtime parity.
07595065db086552edf4e111c6d1bee4e9b0c930	fix: inverse WHT in test-turbo-quant.c round-trip (#59)	ggml/src/ggml-turbo-quant.c,tests/test-turbo-quant.c	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-turbo-quant.c: commit is represented in tree/history by exact or patch-equivalent integration.
f4ffeb481b0e3778b5e3b5a17549b68fabe26570	Merge pull request #93 from TheTom/fix/test-turbo-quant-inverse-wht		not_patch_equivalent	UNRESOLVED_NONCODE	0	INTENTIONAL_DROP	non-code artifact: non-runtime/docs/ci or transient artifact intentionally not required for runtime parity.
8ba9f128822b4cef73f5555ca5fcccfbfadbcd20	vulkan: TQ4_1s support for model weights (#69)	ggml/src/ggml-vulkan/ggml-vulkan.cpp,ggml/src/ggml-vulkan/vulkan-shaders/copy_from_quant.comp,ggml/src/ggml-vulkan/vulkan-shaders/copy_to_quant.comp,ggml/src/ggml-vulkan/vulkan-shaders/dequant_funcs.glsl,ggml/src/ggml-vulkan/vulkan-shaders/dequant_tq4_1s.comp,ggml/src/ggml-vulkan/vulkan-shaders/mul_mat_vec_tq4_1s.comp,ggml/src/ggml-vulkan/vulkan-shaders/types.glsl,ggml/src/ggml-vulkan/vulkan-shaders/vulkan-shaders-gen.cpp,tests/test-backend-ops.cpp	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-vulkan/ggml-vulkan.cpp: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
4d24ad87b8ed2ad160809af41930f1e04b83f234	ci: add TurboQuant+ release workflow	.github/workflows/tqp-release.yml	not_patch_equivalent	UNRESOLVED_NONCODE	0	INTENTIONAL_DROP	.github/workflows/tqp-release.yml: non-runtime/docs/ci or transient artifact intentionally not required for runtime parity.
dad4e2ee34f4cbc40e3b9db29cd55be7ce5bbc23	Cherry-pick upstream speculative decoding for hybrid models	common/arg.cpp,common/chat.cpp,common/common.cpp,common/common.h,common/hf-cache.cpp,common/ngram-map.cpp,common/speculative.cpp,common/speculative.h,tools/server/server-common.cpp,tools/server/server-common.h,tools/server/server-context.cpp,tools/server/server-task.cpp,tools/server/server-task.h	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	common/arg.cpp: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
b3401eaf9d5ae9bfeeb41526cd0c896334e78d4c	Cherry-pick upstream CMake glob for model sources	src/CMakeLists.txt	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	src/CMakeLists.txt: commit is represented in tree/history by exact or patch-equivalent integration.
9e3fb40e8bc0f873ad4d3d8329b17dacff28e4ca	fix(hip): add missing f16-turbo fattn-vec instances to HIP CMakeLists	ggml/src/ggml-hip/CMakeLists.txt	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-hip/CMakeLists.txt: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
70de249097794b3bd8878522e2fac6477e2e78da	fix(cuda): allow f16/bf16 + q8_0 mixed KV without GGML_CUDA_FA_ALL_QUANTS (#82)	ggml/src/ggml-cuda/fattn.cu	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/fattn.cu: commit is represented in tree/history by exact or patch-equivalent integration.
58bbe5518241a151233c2bf12c3037e1eaaf073e	fix(cuda): add F16-K + TURBO-V dispatch cases in fattn.cu	ggml/src/ggml-cuda/CMakeLists.txt,ggml/src/ggml-cuda/fattn-vec.cuh,ggml/src/ggml-cuda/fattn.cu,ggml/src/ggml-cuda/template-instances/fattn-vec-instance-f16-turbo2_0.cu,ggml/src/ggml-cuda/template-instances/fattn-vec-instance-f16-turbo3_0.cu,ggml/src/ggml-cuda/template-instances/fattn-vec-instance-f16-turbo4_0.cu	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/CMakeLists.txt: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
d9adc24e01a7c4503049bd4796d47970b6289726	fix nix build: Add spirv-headers to vulkanBuildInputs	.devops/nix/package.nix	not_patch_equivalent	UNRESOLVED_NONCODE	0	INTENTIONAL_DROP	.devops/nix/package.nix: non-runtime/docs/ci or transient artifact intentionally not required for runtime parity.
a4a09dc57c3478b2067b619879c4ef42c814ee1b	fix(metal): add turbo2/3/4 types to FLASH_ATTN_EXT and CPY support checks	ggml/src/ggml-metal/ggml-metal-device.m	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-metal/ggml-metal-device.m: commit is represented in tree/history by exact or patch-equivalent integration.
458c7f1023526189c8f36b1916db52a7d2810d81	vulkan: fix turbo3 build + coopmat FA after April upstream sync	ggml/src/ggml-vulkan/ggml-vulkan.cpp,ggml/src/ggml-vulkan/vulkan-shaders/copy_to_quant.comp,ggml/src/ggml-vulkan/vulkan-shaders/vulkan-shaders-gen.cpp	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-vulkan/ggml-vulkan.cpp: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
4d754604e039feba33d4c6a4d2886a5f5af194a2	fix: force VEC FA path for quantized KV on HIP/ROCm	ggml/src/ggml-cuda/fattn.cu	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/fattn.cu: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
d7b53344626c0b4592951183cf7a15af46104dad	fix(hip): bypass pool for FA f16 temp buffers to prevent OOM	ggml/src/ggml-cuda/fattn-common.cuh	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/fattn-common.cuh: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
156592051357ecc2d8aec2d264c37a6a2dafa258	fix: gate turbo V unpad on V type, not K type	src/llama-graph.cpp	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	src/llama-graph.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
67f076f2ec7231a304447abfbca81f947a876d11	fix(metal): disable TurboFlash by default — corrupt output on Apple10	ggml/src/ggml-metal/ggml-metal-ops.cpp	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-metal/ggml-metal-ops.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
037047e1c5626b9e0e84ec605f1db5c1de05deab	fix: inverse WHT in test-turbo-quant.c round-trip (#59)	ggml/src/ggml-turbo-quant.c,tests/test-turbo-quant.c	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-turbo-quant.c: commit is represented in tree/history by exact or patch-equivalent integration.
f03d331446e43a52c112bc1bea5b19d1c9a9eb00	vulkan: TQ4_1s support for model weights (#69)	ggml/src/ggml-vulkan/ggml-vulkan.cpp,ggml/src/ggml-vulkan/vulkan-shaders/copy_from_quant.comp,ggml/src/ggml-vulkan/vulkan-shaders/copy_to_quant.comp,ggml/src/ggml-vulkan/vulkan-shaders/dequant_funcs.glsl,ggml/src/ggml-vulkan/vulkan-shaders/dequant_tq4_1s.comp,ggml/src/ggml-vulkan/vulkan-shaders/mul_mat_vec_tq4_1s.comp,ggml/src/ggml-vulkan/vulkan-shaders/types.glsl,ggml/src/ggml-vulkan/vulkan-shaders/vulkan-shaders-gen.cpp,tests/test-backend-ops.cpp	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-vulkan/ggml-vulkan.cpp: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
99c2ed759b21f167242d50c757eb692fd89bc37b	ci: add TurboQuant+ release workflow	.github/workflows/tqp-release.yml	not_patch_equivalent	UNRESOLVED_NONCODE	0	INTENTIONAL_DROP	.github/workflows/tqp-release.yml: non-runtime/docs/ci or transient artifact intentionally not required for runtime parity.
991301feb6559a3d414b00d615aabbb864a92a3f	Cherry-pick upstream speculative decoding for hybrid models	common/arg.cpp,common/chat.cpp,common/common.cpp,common/common.h,common/hf-cache.cpp,common/ngram-map.cpp,common/speculative.cpp,common/speculative.h,tools/server/server-common.cpp,tools/server/server-common.h,tools/server/server-context.cpp,tools/server/server-task.cpp,tools/server/server-task.h	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	common/arg.cpp: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
f64e8799faa27f7448faf2574362f5da6fcfa955	Cherry-pick upstream CMake glob for model sources	src/CMakeLists.txt	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	src/CMakeLists.txt: commit is represented in tree/history by exact or patch-equivalent integration.
b8b1d49b3424cac034499333b68b5e997fbe316b	fix(hip): add missing f16-turbo fattn-vec instances to HIP CMakeLists	ggml/src/ggml-hip/CMakeLists.txt	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-hip/CMakeLists.txt: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
7f320bb89f68096240a517783674cc17c66b7ad2	Merge commit '7fc1c4ef7' into rebase/upstream-sync-april-2026	.devops/nix/package.nix,common/arg.cpp,common/common.cpp,ggml/src/ggml-cuda/common.cuh,ggml/src/ggml-cuda/fattn-mma-f16.cuh,ggml/src/ggml-cuda/ggml-cuda.cu,ggml/src/ggml-cuda/vendors/hip.h,ggml/src/ggml-metal/ggml-metal-device.cpp,ggml/src/ggml-metal/ggml-metal-device.h,ggml/src/ggml-metal/ggml-metal-device.m,ggml/src/ggml-metal/ggml-metal-impl.h,ggml/src/ggml-metal/ggml-metal-ops.cpp,ggml/src/ggml-metal/ggml-metal-ops.h,ggml/src/ggml-metal/ggml-metal.metal,ggml/src/ggml-vulkan/ggml-vulkan.cpp,ggml/src/ggml-vulkan/vulkan-shaders/vulkan-shaders-gen.cpp,ggml/src/ggml.c,include/llama.h,src/llama-context.cpp,src/llama-graph.cpp,tools/llama-bench/llama-bench.cpp,tools/quantize/quantize.cpp,tools/server/server-context.cpp	not_patch_equivalent	UNRESOLVED_CODE	1	INTENTIONAL_DROP	.devops/nix/package.nix: exploratory/superseded step intentionally not replayed; current TurboQuant implementation in this file reflects later integrated behavior.
67559e580b10e4e47e9a6fd6218873997976886d	Upstream sync to b8871 (64 commits)		not_patch_equivalent	UNRESOLVED_NONCODE	0	INTENTIONAL_DROP	non-code artifact: non-runtime/docs/ci or transient artifact intentionally not required for runtime parity.
